DATA_PREGAO,SP500,BOVESPA,BOVESPA_VOLUME,OURO,OURO_VOLUME,PETROLEO,PETROLEO_VOLUME,FERRO,DOLAR,SELIC,SP500_MM_30,BOVESPA_MM_30,BOVESPA_VOLUME_MM_30,OURO_MM_30,OURO_VOLUME_MM_30,PETROLEO_MM_30,PETROLEO_VOLUME_MM_30,FERRO_MM_30,DOLAR_MM_30,SELIC_MM_30,SP500_FECHAMENTO_ANTERIOR,BOVESPA_FECHAMENTO_ANTERIOR,BOVESPA_VOLUME_FECHAMENTO_ANTERIOR,OURO_FECHAMENTO_ANTERIOR,OURO_VOLUME_FECHAMENTO_ANTERIOR,PETROLEO_FECHAMENTO_ANTERIOR,PETROLEO_VOLUME_FECHAMENTO_ANTERIOR,FERRO_FECHAMENTO_ANTERIOR,DOLAR_FECHAMENTO_ANTERIOR,SELIC_FECHAMENTO_ANTERIOR,SP500_RESULT_30,BOVESPA_RESULT_30,BOVESPA_VOLUME_RESULT_30,OURO_RESULT_30,OURO_VOLUME_RESULT_30,PETROLEO_RESULT_30,PETROLEO_VOLUME_RESULT_30,FERRO_RESULT_30,DOLAR_RESULT_30,SELIC_RESULT_30,SP500_RESULT_DIFF,BOVESPA_RESULT_DIFF,OURO_RESULT_DIFF,DOLAR_RESULT_DIFF,SELIC_RESULT_DIFF,RESULTADO
2012-03-26,1416.51,66685.0,2010800.0,1685.5,80.0,125.65,128770.00000000001,144.1,1.8137,9.75,1372.031,66362.46666666666,2611073.3333333335,1705.1133422851562,236.66666666666666,122.82133382161459,171237.66666666666,141.3766667683919,1.7556999921798706,10.2,1397.11,65813.0,2524800.0,1662.3,80.0,125.13,207430.0,143.9,1.8188,9.75,1338.35,57540.0,3047400.0,1560.6,10.0,111.57,199080.0,139.1,1.986,9.0,-4.205824881362242,-12.570464801786885,-6.1180353,9.192872,-7.6923075,2
2012-03-27,1412.52,66037.0,2723000.0,1684.8,100.0,125.54,211600.0,144.3,1.8129,9.75,1374.2493333333334,66390.93333333333,2581866.6666666665,1703.653340657552,207.33333333333334,123.10300064086914,168264.33333333334,141.4200002034505,1.7588599920272827,10.175,1416.51,66685.0,2010800.0,1685.5,80.0,125.65,128770.00000000001,144.1,1.8137,9.75,1330.66,56238.0,4189200.0,1556.8,30.0,112.24,146270.0,138.9,1.9941,9.0,-6.060670238826404,-15.666191797255758,-7.6357126,9.946526,-7.6923075,2
2012-03-28,1405.54,65079.0,2883000.0,1657.9,20.0,124.16,212670.0,144.5,1.8217,9.75,1376.2683333333332,66407.83333333333,2583020.0,1701.8466756184896,206.66666666666666,123.3346674601237,168992.0,141.47000020345052,1.7618933240572612,10.15,1412.52,66037.0,2723000.0,1684.8,100.0,125.54,211600.0,144.3,1.8129,9.75,1324.8,55888.0,4327600.0,1536.2,30.0,111.71,22420.0,138.6,1.9968,9.0,-6.210177555008068,-15.368656965034756,-8.820045,10.143971,-7.6923075,2
2012-04-03,1413.38,64284.0,2773600.0,1670.0,1170.0,124.86,197650.0,147.1,1.825,9.75,1378.365,66443.86666666667,2562406.6666666665,1699.6666748046875,199.0,123.56300099690755,170437.33333333334,141.52666676839192,1.765103324254354,10.125,1405.54,65079.0,2883000.0,1657.9,20.0,124.16,212670.0,144.5,1.8217,9.75,1304.86,54038.0,3709800.0,1574.5,50.0,107.49,293240.0,138.4,1.9967,9.0,-7.163083227798572,-16.965534196899156,-5.0304594,9.6064205,-7.6923075,2
2012-04-04,1398.96,63529.0,2739600.0,1612.3,1120.0,122.34,250190.0,147.3,1.831,9.75,1380.4186666666667,66396.93333333333,2567553.3333333335,1697.900008138021,234.66666666666666,123.79400100708008,173005.33333333334,141.69000040690105,1.7687299927075704,10.1,1413.38,64284.0,2773600.0,1670.0,1170.0,124.86,197650.0,147.1,1.825,9.75,1295.22,54513.0,4306200.0,1591.6,30.0,107.14,206500.0,137.9,2.0088,9.0,-8.360101317409342,-15.199738659697593,-4.6946106,10.07123,-7.6923075,2
2012-04-05,1398.08,63691.0,2294800.0,1628.5,290.0,123.43,183560.0,147.1,1.8295,9.75,1382.034,66346.6,2567600.0,1694.4466756184895,269.0,123.93333409627279,180535.66666666666,141.9000005086263,1.772539993127187,10.075,1398.96,63529.0,2739600.0,1612.3,1120.0,122.34,250190.0,147.3,1.831,9.75,1315.99,56590.0,3569000.0,1588.4,30.0,108.81,171290.0,138.0,2.0368,9.0,-5.93083433407674,-10.922570794440334,-1.4823556,11.239756,-7.6923075,2
2012-04-09,1382.2,62923.0,1788200.0,1642.5,160.0,122.67,91960.0,147.1,1.8254,9.75,1383.8623333333333,66290.7,2516580.0,1691.1866739908853,275.0,124.0833340962728,179204.66666666666,142.11333414713542,1.7763533234596252,10.05,1398.08,63691.0,2294800.0,1628.5,290.0,123.43,183560.0,147.1,1.8295,9.75,1316.63,55039.0,3667400.0,1576.3,30.0,108.41,180210.0,137.8,2.0487,9.0,-5.825846875715257,-13.584336876481762,-3.2054007,11.981428,-7.6923075,2
2012-04-10,1358.59,61738.0,3094000.0,1659.5,350.0,119.88,223010.0,149.4,1.8311,9.75,1384.6676666666667,66183.4,2473906.6666666665,1688.3766723632812,279.0,124.16866734822591,175432.33333333334,142.34666748046874,1.779466656843821,10.025,1382.2,62923.0,1788200.0,1642.5,160.0,122.67,91960.0,147.1,1.8254,9.75,1318.86,54619.0,4334000.0,1548.1,10.0,105.56,227010.0,137.4,2.0809,9.0,-4.582549558674587,-13.197082148022188,-5.7473364,13.996935,-7.6923075,2
2012-04-11,1368.71,61293.0,2952600.0,1659.0,430.0,120.18,178710.0,149.1,1.8297,9.75,1384.5796666666668,66034.53333333334,2498620.0,1686.2100056966146,288.0,124.17866719563803,176738.33333333334,142.66333414713543,1.7834033211072287,10.0,1358.59,61738.0,3094000.0,1659.5,350.0,119.88,223010.0,149.4,1.8311,9.75,1320.68,54063.0,4013800.0,1557.3,20.0,106.55,191100.0,137.2,2.0378,9.0,-2.7903929809581896,-12.431565648385112,-6.158477,11.288298,-7.6923075,2
2012-04-12,1387.57,63058.0,3115800.0,1679.5,1310.0,121.71,125980.0,148.9,1.8264,9.75,1384.7546666666667,65883.63333333333,2519613.3333333335,1682.013338216146,292.3333333333333,124.06400044759114,175536.66666666666,142.96666768391927,1.7876166542371115,9.975,1368.71,61293.0,2952600.0,1659.0,430.0,120.18,178710.0,149.1,1.8297,9.75,1317.82,54463.0,2988400.0,1568.8,10.0,106.83,145990.0,137.0,2.0026,9.0,-3.718099524369667,-11.1431974287439,-5.4370046,9.449636,-7.6923075,2
2012-04-13,1370.26,62106.0,2959600.0,1659.1,220.0,121.83,15610.0,148.6,1.8358,9.75,1385.4823333333331,65787.46666666666,2552813.3333333335,1678.8266723632812,331.6666666666667,123.93866704305013,174840.66666666666,143.26666768391928,1.7915266553560893,9.95,1387.57,63058.0,3115800.0,1679.5,1310.0,121.71,125980.0,148.9,1.8264,9.75,1332.42,54633.0,3048000.0,1548.6,10.0,106.68,223910.0,136.4,1.9938,9.0,-3.9745742557132147,-13.360715531732692,-7.793987,9.165573,-7.6923075,2
2012-04-16,1369.57,61955.0,2316600.0,1648.7,720.0,118.68,232830.0,148.1,1.8367,9.75,1385.5713333333333,65682.96666666666,2577266.6666666665,1675.0100056966146,334.0,123.86066716512045,169429.66666666666,143.55333455403647,1.7957799911499024,9.925,1370.26,62106.0,2959600.0,1659.1,220.0,121.83,15610.0,148.6,1.8358,9.75,1285.5,52481.0,2530000.0,1615.2,600.0,98.84,145830.0,132.0,2.0259,8.5,-6.185687387795014,-15.497697484945094,-2.646017,10.35515,-12.820512,2
2012-04-17,1390.78,62699.0,2704600.0,1650.3,70.0,118.78,248480.0,148.4,1.8447,9.75,1385.4843333333333,65549.5,2563920.0,1670.4000040690105,347.6666666666667,123.76500040690104,170682.33333333334,143.82000122070312,1.8002799908320108,9.9,1369.57,61955.0,2316600.0,1648.7,720.0,118.68,232830.0,148.1,1.8367,9.75,1315.13,54156.0,3542000.0,1632.8,420.0,100.64,238420.0,129.8,2.0176,8.5,-3.974970246135634,-12.588168832216928,-0.96439123,9.849191,-12.820512,2
2012-04-18,1385.14,63010.0,4053800.0,1638.8,270.0,117.97,251110.0,148.2,1.8688,9.75,1386.321,65445.73333333333,2542560.0,1668.4133382161458,338.0,123.63566691080729,170842.33333333334,144.0866678873698,1.8048166553179423,9.875,1390.78,62699.0,2704600.0,1650.3,70.0,118.78,248480.0,148.4,1.8447,9.75,1325.66,54430.0,2627600.0,1590.1,160.0,99.47,252950.0,131.2,2.0347,8.5,-4.682264628481847,-13.188408108582273,-3.647828,10.299778,-12.820512,2
2012-04-19,1376.92,62618.0,2358200.0,1640.6,80.0,118.0,204710.0,148.0,1.8861,9.0,1386.6893333333333,65319.066666666666,2600060.0,1665.6700073242187,340.0,123.36133371988932,170521.0,144.38333435058593,1.8099566578865052,9.85,1385.14,63010.0,4053800.0,1638.8,270.0,117.97,251110.0,148.2,1.8688,9.75,1308.93,54001.0,2736600.0,1595.5,130.0,98.0,233780.0,131.9,2.0342,8.5,-5.501970919907018,-14.297730518965245,-2.6421785,8.850598,-12.820512,2
2012-04-20,1378.53,62494.0,2285200.0,1642.1,50.0,118.76,178700.0,148.3,1.878,9.0,1386.9323333333334,65146.933333333334,2593433.3333333335,1663.3966715494792,338.0,123.17300033569336,170790.33333333334,144.66666768391926,1.8153633276621501,9.8,1376.92,62618.0,2358200.0,1640.6,80.0,118.0,204710.0,148.0,1.8861,9.0,1324.18,55049.0,3894600.0,1612.7,520.0,97.14,245700.0,132.2,2.0558,8.5,-3.8302878889114877,-12.08757865150596,-1.700598,8.997393,-5.555558,2
2012-04-23,1366.94,61539.0,2533400.0,1631.9,230.0,118.71,203510.0,148.2,1.8858,9.0,1387.4056666666665,64997.933333333334,2592413.3333333335,1661.3666707356772,325.6666666666667,123.00500030517578,171194.66666666666,145.01333465576172,1.8202699939409892,9.75,1378.53,62494.0,2285200.0,1642.1,50.0,118.76,178700.0,148.3,1.878,9.0,1314.88,55651.0,4187800.0,1618.1,660.0,97.13,138290.0,133.3,2.0597,8.5,-4.617237201946988,-10.949851185713833,-1.4615417,9.67518,-5.555558,2
2012-04-24,1371.97,61971.0,2377000.0,1643.0,120.0,118.16,173510.0,148.2,1.8774,9.0,1388.1916666666666,64878.76666666667,2585440.0,1660.0500040690104,327.3333333333333,122.89600016276042,170202.66666666666,145.34666798909504,1.8246299942334494,9.7,1366.94,61539.0,2533400.0,1631.9,230.0,118.71,203510.0,148.2,1.8858,9.0,1329.1,55352.0,3299200.0,1618.4,490.0,97.03,35170.0,133.6,2.0685,8.5,-2.7682268424364054,-10.053787029363493,-0.8272588,9.688198,-5.555558,2
2012-04-25,1390.69,61750.0,3307200.0,1641.4,80.0,119.12,242120.0,148.1,1.8801,9.0,1388.8363333333332,64743.9,2575226.6666666665,1658.706669108073,330.0,122.69733352661133,169344.66666666666,145.66000111897787,1.8282599965731303,9.65,1371.97,61971.0,2377000.0,1643.0,120.0,118.16,173510.0,148.2,1.8774,9.0,1342.84,56105.0,3900800.0,1627.0,1020.0,97.61,148880.0,133.7,2.0437,8.5,-2.123224268752244,-9.46571783576189,-0.97382665,8.857989,-5.555558,2
2012-04-26,1399.98,62198.0,3130000.0,1659.6,90.0,119.92,225240.0,147.9,1.8864,9.0,1389.6623333333334,64571.96666666667,2589106.6666666665,1656.816670735677,322.6666666666667,122.48666687011719,171031.0,145.9366678873698,1.8319599986076356,9.625,1390.69,61750.0,3307200.0,1641.4,80.0,119.12,242120.0,148.1,1.8801,9.0,1344.78,56195.0,2960600.0,1625.7,250.0,96.05,233810.0,134.3,2.0628,8.5,-3.301238953325336,-8.995951417004044,-0.95650554,9.71756,-5.555558,2
2012-04-27,1403.36,61691.0,2547600.0,1664.0,240.0,119.83,173890.0,147.8,1.8846,9.0,1390.6326666666666,64421.76666666667,2618320.0,1655.106669108073,323.3333333333333,122.28466669718425,173852.66666666666,146.20000101725262,1.8356366634368897,9.6,1399.98,62198.0,3130000.0,1659.6,90.0,119.92,225240.0,147.9,1.8864,9.0,1357.98,57195.0,3658800.0,1622.2,30.0,95.76,276700.0,134.4,2.0433,8.5,-3.000042857755114,-8.04366699893887,-2.2535563,8.317423,-5.555558,2
2012-04-30,1397.91,61820.0,1963200.0,1663.4,40.0,119.47,174060.0,147.6,1.8912,9.0,1391.7083333333333,64265.3,2631580.0,1653.9333374023438,328.0,122.10100021362305,174592.66666666666,146.37666778564454,1.8379533330599467,9.575,1403.36,61691.0,2547600.0,1664.0,240.0,119.83,173890.0,147.8,1.8846,9.0,1355.69,57167.0,3202000.0,1614.8,140.0,92.69,328770.0,134.5,2.0287,8.5,-3.396847565841965,-7.3333225267867235,-2.9567301,7.646191,-5.555558,2
2012-05-02,1402.31,62424.0,2955600.0,1653.4,50.0,118.2,216220.0,142.5,1.9143,9.0,1391.7736666666667,64046.166666666664,2591513.3333333335,1652.92333984375,327.6666666666667,121.87600021362304,175937.33333333334,146.51333465576172,1.8406733314196269,9.55,1397.91,61820.0,1963200.0,1663.4,40.0,119.47,174060.0,147.6,1.8912,9.0,1325.51,55505.0,2601800.0,1564.5,30.0,89.23,351700.0,134.5,2.0357,8.5,-5.179160317903165,-10.215140731154971,-5.945653,7.64066,-5.555558,2
2012-05-03,1391.57,62104.0,3036000.0,1634.2,80.0,116.08,231990.0,142.5,1.9271,9.0,1392.0413333333333,63851.73333333333,2598940.0,1653.2866739908854,322.6666666666667,121.65033340454102,179589.0,146.4933344523112,1.8440166632334392,9.525,1402.31,62424.0,2955600.0,1653.4,50.0,118.2,216220.0,142.5,1.9143,9.0,1335.02,55440.0,2476800.0,1566.0,20.0,90.98,238670.0,134.5,2.0549,8.5,-4.798511028231989,-11.188004613610147,-5.2860794,7.3447227,-5.555558,2
2012-05-04,1369.1,60821.0,4961600.0,1644.7,70.0,113.18,323770.0,142.7,1.9204,9.0,1391.6736666666666,63663.566666666666,2623633.3333333335,1652.4566731770833,311.6666666666667,121.40133336385091,186644.33333333334,146.456667582194,1.84825332959493,9.5,1391.57,62104.0,3036000.0,1634.2,80.0,116.08,231990.0,142.5,1.9271,9.0,1313.72,53805.0,2160000.0,1587.5,30.0,91.01,211660.0,134.6,2.0712,8.5,-5.594400569141323,-13.36306840139121,-2.8576672,7.4775577,-5.555558,2
2012-05-07,1369.58,61220.0,3370400.0,1638.6,20.0,113.16,159880.0,142.7,1.9262,9.0,1390.5046666666667,63434.8,2708733.3333333335,1652.0966715494792,303.3333333333333,120.98033345540365,192107.33333333334,146.42666727701823,1.8522266626358033,9.475,1369.1,60821.0,4961600.0,1644.7,70.0,113.18,323770.0,142.7,1.9204,9.0,1319.99,53837.0,2707000.0,1574.0,100.0,93.02,236480.0,134.6,2.0737,8.5,-3.5870279745818356,-11.482875980335738,-4.298651,7.982707,-5.555558,2
2012-05-08,1363.72,60365.0,3091200.0,1604.0,150.0,112.73,252430.0,141.4,1.936,9.0,1389.1656666666668,63217.8,2749626.6666666665,1651.1533365885416,288.6666666666667,120.5620002746582,193145.0,146.3933339436849,1.8561533292134602,9.45,1369.58,61220.0,3370400.0,1638.6,20.0,113.16,159880.0,142.7,1.9262,9.0,1331.85,53109.0,3825800.0,1577.5,50.0,93.5,231830.0,134.6,2.0758,8.5,-2.7548591539012013,-13.248938255472066,-3.728789,7.7665806,-5.555558,2
2012-05-09,1354.58,59786.0,3261600.0,1593.7,30.0,113.2,239780.0,141.4,1.9571,9.0,1387.7723333333333,62986.76666666667,2783620.0,1649.7300048828124,285.3333333333333,120.1823336283366,195373.0,146.31666717529296,1.8598433295885721,9.425,1363.72,60365.0,3091200.0,1604.0,150.0,112.73,252430.0,141.4,1.936,9.0,1329.04,52652.0,3531600.0,1549.7,130.0,91.36,235160.0,134.6,2.0897,8.5,-2.5430440266330345,-12.777271597780171,-3.3852875,7.9390526,-5.555558,2
2012-05-10,1357.99,59702.0,2701400.0,1595.1,10.0,112.73,198340.0,140.8,1.9576,9.0,1386.162,62750.96666666667,2826306.6666666665,1647.8533365885417,268.0,119.81566696166992,198285.33333333334,146.24000040690103,1.8642099976539612,9.4,1354.58,59786.0,3261600.0,1593.7,30.0,113.2,239780.0,141.4,1.9571,9.0,1362.16,54355.0,3744800.0,1603.5,60.0,97.8,275790.0,134.6,2.0207,8.5,0.5595830441908367,-9.084066503863786,0.6149292,3.2497048,-5.555558,2
2012-05-11,1353.39,59445.0,2532400.0,1583.6,10.0,112.26,189450.0,140.2,1.9507,9.0,1385.0023333333334,62546.76666666667,2827146.6666666665,1646.2800008138022,257.6666666666667,119.46866709391276,198590.33333333334,146.14000040690104,1.868649999300639,9.375,1357.99,59702.0,2701400.0,1595.1,10.0,112.73,198340.0,140.8,1.9576,9.0,1365.51,54693.0,2874200.0,1597.2,40.0,97.34,245470.0,131.8,1.9887,8.5,0.5537596005861678,-8.390003684968683,0.13165474,1.5886784,-5.555558,2
2012-05-14,1338.35,57540.0,3047400.0,1560.6,10.0,111.57,199080.0,139.1,1.986,9.0,1383.5449999999998,62334.5,2827400.0,1643.6566650390625,255.33333333333334,119.03966725667318,197991.0,146.01666717529298,1.8730466683705649,9.35,1353.39,59445.0,2532400.0,1583.6,10.0,112.26,189450.0,140.2,1.9507,9.0,1374.02,55780.0,4064400.0,1621.3,40.0,100.68,289690.0,134.0,1.9882,8.5,1.5243204102291186,-6.16536294053327,2.3806572,1.9223809,-5.555558,3
2012-05-15,1330.66,56238.0,4189200.0,1556.8,30.0,112.24,146270.0,138.9,1.9941,9.0,1380.9396666666664,62029.666666666664,2861953.3333333335,1639.4933308919271,253.0,118.5703338623047,200334.66666666666,145.8500005086263,1.8787900010744731,9.325,1338.35,57540.0,3047400.0,1560.6,10.0,111.57,199080.0,139.1,1.986,9.0,1367.58,56379.0,3128600.0,1608.9,30.0,100.7,314930.0,134.7,2.0287,8.5,2.1840325774274305,-2.017726798748698,3.0949712,2.1500587,-5.555558,3
2012-05-16,1324.8,55888.0,4327600.0,1536.2,30.0,111.71,22420.0,138.6,1.9968,9.0,1378.211,61703.03333333333,2910826.6666666665,1635.2266642252605,250.66666666666666,118.12700042724609,198157.0,145.6700002034505,1.8848300019900004,9.3,1330.66,56238.0,4189200.0,1556.8,30.0,112.24,146270.0,138.9,1.9941,9.0,1354.68,55394.0,2701800.0,1578.4,20.0,98.19,223920.0,134.1,2.0353,8.5,1.8051192641245661,-1.5007646075607228,1.387465,2.0660996,-5.555558,2
2012-05-17,1304.86,54038.0,3709800.0,1574.5,50.0,107.49,293240.0,138.4,1.9967,9.0,1375.5196666666666,61396.666666666664,2958980.0,1631.1699951171875,251.0,117.71200027465821,191815.33333333334,145.47333374023438,1.890666667620341,9.275,1324.8,55888.0,4327600.0,1536.2,30.0,111.71,22420.0,138.6,1.9968,9.0,1341.47,53706.0,3467800.0,1579.3,10.0,97.97,201850.0,133.4,2.0327,8.5,1.2583031400966282,-3.9042370455196096,2.8056264,1.7978787,-5.555558,3
2012-05-18,1295.22,54513.0,4306200.0,1591.6,30.0,107.14,206500.0,137.9,2.0088,9.0,1371.9023333333332,61055.13333333333,2990186.6666666665,1627.986661783854,213.66666666666666,117.13300018310547,195001.66666666666,145.18333333333334,1.8963900009791057,9.25,1304.86,54038.0,3709800.0,1574.5,50.0,107.49,293240.0,138.4,1.9967,9.0,1341.45,53569.0,2970600.0,1575.2,10.0,100.23,171820.0,133.5,2.0304,8.5,2.804132244072166,-0.8679077686072789,0.044453144,1.687789,-5.555558,5
2012-05-21,1315.99,56590.0,3569000.0,1588.4,30.0,108.81,171290.0,138.0,2.0368,9.0,1368.4443333333331,60754.6,3042406.6666666665,1627.2966593424478,177.33333333333334,116.62633361816407,193545.33333333334,144.86999969482423,1.9023166696230571,9.225,1295.22,54513.0,4306200.0,1591.6,30.0,107.14,206500.0,137.9,2.0088,9.0,1334.76,53421.0,3047600.0,1564.9,40.0,101.07,175040.0,133.6,2.0465,8.0,3.05276323713346,-2.0031918991800124,-1.6775548,1.8767357,-11.111111,5
2012-05-22,1316.63,55039.0,3667400.0,1576.3,30.0,108.41,180210.0,137.8,2.0487,9.0,1365.708,60517.9,3084880.0,1625.9599934895834,168.66666666666666,116.139000193278,193136.33333333334,144.56666615804036,1.909226667881012,9.2,1315.99,56590.0,3569000.0,1588.4,30.0,108.81,171290.0,138.0,2.0368,9.0,1356.78,54331.0,2784600.0,1591.6,30.0,102.4,110860.0,133.3,2.0332,8.0,3.0995676258938065,-3.9918713553631413,0.20145178,-0.1767397,-11.111111,5
2012-05-23,1318.86,54619.0,4334000.0,1548.1,10.0,105.56,227010.0,137.4,2.0809,9.0,1363.5223333333333,60255.1,3147520.0,1623.753328450521,164.33333333333334,115.66366704305013,196078.0,144.2566660563151,1.9166700045267742,9.175,1316.63,55039.0,3667400.0,1576.3,30.0,108.41,180210.0,137.8,2.0487,9.0,1353.64,53402.0,2821800.0,1591.2,10.0,103.55,18630.0,133.1,2.0375,8.0,2.810964355969414,-2.974254619451666,0.9452462,-0.54669976,-11.111111,5
2012-05-24,1320.68,54063.0,4013800.0,1557.3,20.0,106.55,191100.0,137.2,2.0378,9.0,1362.198,60017.8,3188853.3333333335,1620.0399943033854,153.0,115.18633371988932,196211.33333333334,143.8566660563151,1.9249966700871786,9.15,1318.86,54619.0,4334000.0,1548.1,10.0,105.56,227010.0,137.4,2.0809,9.0,1363.67,53909.0,2519400.0,1589.1,30.0,104.0,186280.0,132.8,2.0343,8.0,3.397631287627201,-1.2999139493582779,2.6484132,-2.239412,-11.111111,5
2012-05-25,1317.82,54463.0,2988400.0,1568.8,10.0,106.83,145990.0,137.0,2.0026,9.0,1360.5970000000002,59776.8,3224226.6666666665,1616.6499959309897,139.33333333333334,114.73200047810873,196624.33333333334,143.45999908447266,1.931933339436849,9.125,1320.68,54063.0,4013800.0,1557.3,20.0,106.55,191100.0,137.2,2.0378,9.0,1372.78,54583.0,2296200.0,1570.4,30.0,105.16,198740.0,132.4,2.0253,8.0,3.9449374564618056,0.9618408153450497,0.84120035,-0.6134093,-11.111111,5
2012-05-29,1332.42,54633.0,3048000.0,1548.6,10.0,106.68,223910.0,136.4,1.9938,9.0,1358.2720000000002,59490.3,3219980.0,1612.9599975585938,96.0,114.23600056966146,197291.33333333334,143.0633326212565,1.9378066698710124,9.1,1317.82,54463.0,2988400.0,1568.8,10.0,106.83,145990.0,137.0,2.0026,9.0,1376.51,55347.0,2879200.0,1580.1,60.0,107.8,199490.0,132.0,2.0233,8.0,4.45356725501207,1.6231202834952274,0.72028637,1.0336518,-11.111111,5
2012-06-05,1285.5,52481.0,2530000.0,1615.2,600.0,98.84,145830.0,132.0,2.0259,8.5,1357.0106666666666,59241.2,3222926.6666666665,1609.2766642252604,89.0,113.73100051879882,204234.66666666666,142.6566655476888,1.9430733362833659,9.075,1332.42,54633.0,3048000.0,1548.6,10.0,106.68,223910.0,136.4,1.9938,9.0,1362.66,54195.0,2865000.0,1582.5,10.0,106.83,168460.0,131.5,2.022,8.0,2.2695546449317705,-0.8017132502333713,2.189076,1.4143825,-11.111111,5
2012-06-06,1315.13,54156.0,3542000.0,1632.8,420.0,100.64,238420.0,129.8,2.0176,8.5,1354.2083333333333,58925.4,3230040.0,1608.1599975585937,85.0,113.06966705322266,201334.66666666666,142.1199986775716,1.9493800004323323,9.033333333333333,1285.5,52481.0,2530000.0,1615.2,600.0,98.84,145830.0,132.0,2.0259,8.5,1338.31,52639.0,2762600.0,1576.0,10.0,103.42,221460.0,130.7,2.0413,8.0,4.108129132633209,0.3010613364836878,-2.4269402,0.7601619,-5.882353,5
2012-06-08,1325.66,54430.0,2627600.0,1590.1,160.0,99.47,252950.0,131.2,2.0347,8.5,1351.6866666666667,58640.63333333333,3257953.3333333335,1607.5766642252604,96.66666666666667,112.46500040690104,200999.33333333334,141.4999989827474,1.9551433364550272,8.991666666666667,1315.13,54156.0,3542000.0,1632.8,420.0,100.64,238420.0,129.8,2.0176,8.5,1337.89,52608.0,2216000.0,1608.0,10.0,104.38,217390.0,130.6,2.0397,8.0,1.7306273904480918,-2.8584090405495255,-1.5188634,1.0953546,-5.882353,5
2012-06-11,1308.93,54001.0,2736600.0,1595.5,130.0,98.0,233780.0,131.9,2.0342,8.5,1349.7040000000002,58354.63333333333,3210413.3333333335,1605.9533284505208,93.0,111.84833374023438,201060.66666666666,140.93333231608074,1.9606733322143555,8.95,1325.66,54430.0,2627600.0,1590.1,160.0,99.47,252950.0,131.2,2.0347,8.5,1360.02,54003.0,3017600.0,1615.0,10.0,105.26,218010.0,129.6,2.0249,8.0,2.591916479338585,-0.7844938453059003,1.5659451,-0.4816413,-5.882353,5
2012-06-12,1324.18,55049.0,3894600.0,1612.7,520.0,97.14,245700.0,132.2,2.0558,8.5,1347.4376666666665,58067.4,3223026.6666666665,1604.4499959309896,94.66666666666667,111.18166707356771,202029.66666666666,140.39666544596355,1.9656099955240884,8.933333333333334,1308.93,54001.0,2736600.0,1595.5,130.0,98.0,233780.0,131.9,2.0342,8.5,1385.97,56553.0,4674400.0,1617.9,60.0,106.47,185600.0,129.1,2.0167,8.0,5.8857234535078184,4.725838410399796,1.4039516,-0.86028576,-5.882353,5
2012-06-13,1314.88,55651.0,4187800.0,1618.1,660.0,97.13,138290.0,133.3,2.0597,8.5,1345.626,57819.23333333333,3276673.3333333335,1603.4699951171874,110.33333333333333,110.4610003153483,204263.0,139.85999857584636,1.9715366601943969,8.916666666666666,1324.18,55049.0,3894600.0,1612.7,520.0,97.14,245700.0,132.2,2.0558,8.5,1365.0,55520.0,2838000.0,1587.4,930.0,105.9,259589.99999999997,114.4,2.047,8.0,3.082662477910847,0.8556013733219459,-1.5687943,-0.42805672,-5.882353,5
2012-06-14,1329.1,55352.0,3299200.0,1618.4,490.0,97.03,35170.0,133.6,2.0685,8.5,1343.8906666666667,57622.96666666667,3331820.0,1603.0099934895834,124.66666666666667,109.74166692097982,202089.0,139.36333211263022,1.9773333271344502,8.9,1314.88,55651.0,4187800.0,1618.1,660.0,97.13,138290.0,133.3,2.0597,8.5,1390.99,57255.0,3577400.0,1606.0,680.0,108.94,215450.0,114.5,2.0307,8.0,5.788360915064494,2.8822482974250274,-0.74778795,-1.407975,-5.882353,5
2012-06-15,1342.84,56105.0,3900800.0,1627.0,1020.0,97.61,148880.0,133.7,2.0437,8.5,1342.4616666666666,57402.333333333336,3362560.0,1602.1899943033854,137.0,109.03733342488607,197477.66666666666,138.8766657511393,1.983703327178955,8.883333333333333,1329.1,55352.0,3299200.0,1618.4,490.0,97.03,35170.0,133.6,2.0685,8.5,1394.23,58345.0,3613400.0,1612.9,660.0,109.55,149980.0,116.0,2.0273,8.0,4.900308479422177,5.407212024859076,-0.33984184,-1.9917905,-5.882353,1
2012-06-18,1344.78,56195.0,2960600.0,1625.7,250.0,96.05,233810.0,134.3,2.0628,8.5,1340.8666666666666,57214.166666666664,3382346.6666666665,1601.7099934895834,168.33333333333334,108.32033335367838,194369.66666666666,138.39666544596355,1.9891566594441732,8.866666666666667,1342.84,56105.0,3900800.0,1627.0,1020.0,97.61,148880.0,133.7,2.0437,8.5,1401.35,57726.0,3447200.0,1609.7,450.0,112.0,177350.0,117.1,2.0276,8.0,4.3571832831908575,2.8892255592193106,-1.0633111,-0.78778267,-5.882353,5
