,SP500_MM_30,BOVESPA_MM_30,OURO_MM_30,PETROLEO_MM_30,FERRO_MM_30,DOLAR_MM_30,SELIC_MM_30,VALE_MM_30,SP500_FECHAMENTO_ANTERIOR,BOVESPA_FECHAMENTO_ANTERIOR,OURO_FECHAMENTO_ANTERIOR,PETROLEO_FECHAMENTO_ANTERIOR,FERRO_FECHAMENTO_ANTERIOR,DOLAR_FECHAMENTO_ANTERIOR,SELIC_FECHAMENTO_ANTERIOR,VALE_FECHAMENTO_ANTERIOR,RESULTADO
328,1392.3410000000001,64471.933333333334,1654.136669921875,122.37000020345052,146.20333455403645,1.834370001157125,9.625,41.78199996948242,1390.69,61750.0,1641.4,119.12,148.1,1.8801,9.0,42.28,2
329,1392.4753333333333,64265.4,1653.0000040690104,122.16000010172526,146.3500010172526,1.8369300007820129,9.6,41.82366663614909,1399.98,62198.0,1659.6,119.92,147.9,1.8864,9.0,42.9,2
330,1392.7779999999998,64046.53333333333,1653.716670735677,121.98866678873698,146.506667582194,1.8392833352088929,9.575,41.86899998982747,1403.36,61691.0,1664.0,119.83,147.8,1.8846,9.0,42.62,2
331,1392.6216666666667,63848.9,1653.8600056966145,121.85266672770182,146.64000091552734,1.8423233350118002,9.55,41.90066655476888,1397.91,61820.0,1663.4,119.47,147.6,1.8912,9.0,42.6,2
332,1392.5596666666668,63673.566666666666,1653.7900065104166,121.5990000406901,146.60333404541015,1.8460933327674867,9.525,41.943333307902016,1402.31,62424.0,1653.4,118.2,142.5,1.9143,9.0,43.2,2
333,1391.9536666666668,63486.03333333333,1652.7000040690104,121.27800013224284,146.5633341471354,1.8500499963760375,9.5,41.961666615804035,1391.57,62104.0,1634.2,116.08,142.5,1.9271,9.0,42.76,2
334,1390.7396666666666,63270.2,1652.6333374023438,120.91333338419597,146.53000081380208,1.853219997882843,9.475,41.960666529337566,1369.1,60821.0,1644.7,113.18,142.7,1.9204,9.0,41.53,2
335,1389.6293333333333,63082.2,1652.2533365885417,120.54533360799154,146.49666748046874,1.8565566658973693,9.45,41.96366653442383,1369.58,61220.0,1638.6,113.16,142.7,1.9262,9.0,41.5,2
336,1388.6606666666667,62900.1,1650.976668294271,120.19833374023438,146.41666717529296,1.8602766672770181,9.425,41.95866661071777,1363.72,60365.0,1604.0,112.73,141.4,1.936,9.0,40.4,2
337,1387.2429999999997,62699.2,1648.6899983723958,119.80066706339518,146.33333384195964,1.8648866693178812,9.4,41.9509999593099,1354.58,59786.0,1593.7,113.2,141.4,1.9571,9.0,40.3,2
338,1385.2923333333335,62466.433333333334,1645.6766642252603,119.37000045776367,146.22333374023438,1.8696833372116088,9.375,41.92533327738444,1357.99,59702.0,1595.1,112.73,140.8,1.9576,9.0,40.31,2
339,1383.3213333333333,62246.7,1642.303328450521,118.92733383178711,146.0866668701172,1.8742766737937928,9.35,41.849666595458984,1353.39,59445.0,1583.6,112.26,140.2,1.9507,9.0,39.1,2
340,1381.0816666666665,61995.4,1639.0599934895833,118.5076670328776,145.90666707356772,1.879753339290619,9.325,41.77866655985515,1338.35,57540.0,1560.6,111.57,139.1,1.986,9.0,38.45,2
341,1378.661,61707.6,1635.8799967447917,118.16933364868164,145.71666666666667,1.8851333379745483,9.3,41.679999923706056,1330.66,56238.0,1556.8,112.24,138.9,1.9941,9.0,38.16,6
342,1375.5196666666666,61396.666666666664,1631.1699951171875,117.71200027465821,145.47333374023438,1.890666667620341,9.275,41.485666529337564,1324.8,55888.0,1536.2,111.71,138.6,1.9968,9.0,37.1,6
343,1371.9023333333332,61055.13333333333,1627.986661783854,117.13300018310547,145.18333333333334,1.8963900009791057,9.25,41.28133328755697,1304.86,54038.0,1574.5,107.49,138.4,1.9967,9.0,35.83,6
344,1368.4443333333334,60754.6,1627.2966593424478,116.62633361816407,144.86999969482423,1.9023166696230571,9.225,41.132999928792316,1295.22,54513.0,1591.6,107.14,137.9,2.0088,9.0,36.68,6
345,1365.7079999999999,60517.9,1625.9599934895834,116.139000193278,144.56666615804036,1.909226667881012,9.2,41.026999918619794,1315.99,56590.0,1588.4,108.81,138.0,2.0368,9.0,37.85,6
346,1363.5223333333336,60255.1,1623.753328450521,115.66366704305013,144.2566660563151,1.9166700045267742,9.175,40.91966667175293,1316.63,55039.0,1576.3,108.41,137.8,2.0487,9.0,37.38,6
347,1362.198,60017.8,1620.0399943033854,115.18633371988932,143.8566660563151,1.9249966700871786,9.15,40.83466669718425,1318.86,54619.0,1548.1,105.56,137.4,2.0809,9.0,37.68,0
348,1360.597,59776.8,1616.6499959309897,114.73200047810873,143.45999908447266,1.931933339436849,9.125,40.7353333791097,1320.68,54063.0,1557.3,106.55,137.2,2.0378,9.0,37.25,6
349,1358.2720000000002,59490.3,1612.9599975585938,114.23600056966146,143.0633326212565,1.9378066698710124,9.1,40.52766672770182,1317.82,54463.0,1568.8,106.83,137.0,2.0026,9.0,36.55,6
350,1357.0106666666666,59241.2,1609.2766642252604,113.73100051879882,142.6566655476888,1.9430733362833659,9.075,40.35366668701172,1332.42,54633.0,1548.6,106.68,136.4,1.9938,9.0,37.5,6
351,1355.1356666666666,58969.3,1606.4333333333334,113.2240005493164,142.26666514078775,1.9487566709518434,9.05,40.19099998474121,1313.32,53798.0,1563.4,103.47,136.4,2.0072,9.0,37.28,6
352,1352.4540000000002,58695.666666666664,1603.5099975585938,112.66033401489258,141.86333211263022,1.9546566685040792,9.008333333333333,40.008666610717775,1310.33,54490.0,1562.6,101.87,136.3,2.0217,8.5,37.59,6
353,1348.8839999999998,58375.433333333334,1602.8999959309897,112.00900065104166,141.32333221435547,1.960176666577657,8.966666666666667,39.791999944051106,1278.04,53403.0,1620.5,98.43,132.0,2.0344,8.5,37.0,5
354,1345.5926666666667,58068.73333333333,1601.9533284505208,111.3706672668457,140.78999888102214,1.9653199990590413,8.95,39.58333320617676,1278.18,53417.0,1612.2,98.85,132.0,2.0404,8.5,36.92,5
355,1342.4916666666666,57734.96666666667,1601.056660970052,110.70666707356771,140.24666544596354,1.9702499945958456,8.933333333333334,39.37699979146321,1285.5,52481.0,1615.2,98.84,132.0,2.0259,8.5,36.89,5
356,1340.7646666666667,57488.86666666667,1601.0866617838542,110.1043337504069,139.63333231608073,1.9746433297793071,8.916666666666666,39.21566645304362,1315.13,54156.0,1632.8,100.64,129.8,2.0176,8.5,37.96,0
357,1339.221,57237.5,1599.3233276367187,109.4813336690267,139.06666564941406,1.9798866589864095,8.9,39.063666407267256,1325.66,54430.0,1590.1,99.47,131.2,2.0347,8.5,38.34,0
358,1336.4956666666665,56979.2,1597.7933268229167,108.77733357747395,138.52666524251302,1.985023323694865,8.883333333333333,38.91633313496907,1308.93,54001.0,1595.5,98.0,131.9,2.0342,8.5,37.86,0
359,1333.969,56740.9,1596.2299926757812,108.01800028483073,138.00333201090496,1.9906699895858764,8.866666666666667,38.77799975077311,1324.18,55049.0,1612.7,97.14,132.2,2.0558,8.5,38.75,0
360,1331.0196666666668,56539.566666666666,1594.6999918619792,107.26133346557617,137.5199986775716,1.996506655216217,8.85,38.65066642761231,1314.88,55651.0,1618.1,97.13,133.3,2.0597,8.5,38.8,5
361,1328.7259999999999,56323.96666666667,1593.1999918619792,106.51333338419596,137.05333201090494,2.002416658401489,8.833333333333334,38.52733319600423,1329.1,55352.0,1618.4,97.03,133.6,2.0685,8.5,38.9,0
362,1326.7436666666665,56113.333333333336,1592.3199910481771,105.82700017293294,136.75999857584637,2.006729992230733,8.816666666666666,38.40466651916504,1342.84,56105.0,1627.0,97.61,133.7,2.0437,8.5,39.52,0
363,1325.184,55916.36666666667,1592.0366577148438,105.15933354695638,136.48666534423828,2.01125332514445,8.8,38.3076665242513,1344.78,56195.0,1625.7,96.05,134.3,2.0628,8.5,39.85,0
364,1324.8133333333333,55795.5,1591.2866577148438,104.57866694132487,136.20999857584636,2.0153499881426495,8.783333333333333,38.28366661071777,1357.98,57195.0,1622.2,95.76,134.4,2.0433,8.5,40.81,0
365,1324.3503333333333,55660.4,1590.4933268229167,103.89633356730143,135.9366653442383,2.018766657511393,8.766666666666667,38.2646666208903,1355.69,57167.0,1614.8,92.69,134.5,2.0287,8.5,40.93,0
366,1323.0766666666666,55498.4,1589.17666015625,103.1130002339681,135.7066655476888,2.022089993953705,8.75,38.244666544596356,1325.51,55505.0,1564.5,89.23,134.5,2.0357,8.5,39.8,5
367,1322.4246666666668,55353.53333333333,1588.253328450521,102.37233378092448,135.47666575113934,2.025349990526835,8.733333333333333,38.224999872843426,1335.02,55440.0,1566.0,90.98,134.5,2.0549,8.5,39.71,1
368,1320.949,55156.96666666667,1587.9999959309896,101.64833374023438,135.2699991861979,2.0291366537412006,8.716666666666667,38.17966651916504,1313.72,53805.0,1587.5,91.01,134.6,2.0712,8.5,38.95,1
369,1319.8356666666666,54970.03333333333,1587.6799967447917,101.00700022379557,135.08333282470704,2.033236650625865,8.7,38.20466651916504,1319.99,53837.0,1574.0,93.02,134.6,2.0737,8.5,39.85,1
370,1319.619,54822.333333333336,1588.2433308919271,100.40466690063477,134.93333282470704,2.0362299839655558,8.683333333333334,38.24599978129069,1331.85,53109.0,1577.5,93.5,134.6,2.0758,8.5,39.69,1
371,1319.5649999999998,54702.8,1588.006660970052,99.7086669921875,134.78999989827474,2.0394166509310403,8.666666666666666,38.28133316040039,1329.04,52652.0,1549.7,91.36,134.6,2.0897,8.5,39.22,1
372,1320.8103333333336,54651.7,1590.2499959309896,99.24500045776367,134.65666656494142,2.0402133186658222,8.65,38.382333246866864,1362.16,54355.0,1603.5,97.8,134.6,2.0207,8.5,40.13,1
373,1322.8319999999999,54673.53333333333,1591.006660970052,98.9066670735677,134.4366668701172,2.0399466514587403,8.633333333333333,38.5293332417806,1365.51,54693.0,1597.2,97.34,131.8,1.9887,8.5,40.24,1
374,1325.4586666666667,54715.76666666667,1591.9966634114583,98.69133377075195,134.3066670735677,2.03925998210907,8.616666666666667,38.673333231608076,1374.02,55780.0,1621.3,100.68,134.0,1.9882,8.5,41.0,1
375,1327.1783333333333,54708.73333333333,1592.6799967447917,98.42100041707357,134.19666697184246,2.0389899889628094,8.6,38.80399996439616,1367.58,56379.0,1608.9,100.7,134.7,2.0287,8.5,41.77,1
376,1328.4466666666665,54720.566666666666,1592.7499959309896,98.0803337097168,134.07333374023438,2.0385433197021485,8.583333333333334,38.917666625976565,1354.68,55394.0,1578.4,98.19,134.1,2.0353,8.5,40.79,1
377,1329.2003333333332,54690.13333333333,1593.7899983723958,97.82733383178712,133.94000040690105,2.036936656634013,8.566666666666666,38.981666564941406,1341.47,53706.0,1579.3,97.97,133.4,2.0327,8.5,39.6,1
378,1329.8926666666669,54673.666666666664,1594.3866617838542,97.61666717529297,133.81666717529296,2.0366899887720744,8.55,39.05866661071777,1341.45,53569.0,1575.2,100.23,133.5,2.0304,8.5,39.56,1
379,1330.4573333333333,54638.933333333334,1594.256660970052,97.42466710408529,133.70333404541014,2.03815332253774,8.516666666666667,39.153333282470705,1334.76,53421.0,1564.9,101.07,133.6,2.0465,8.0,39.39,1
380,1331.2693333333334,54628.86666666667,1595.6899943033854,97.28200047810873,133.6000010172526,2.039466655254364,8.483333333333333,39.244333267211914,1356.78,54331.0,1591.6,102.4,133.3,2.0332,8.0,40.23,1
381,1332.6133333333335,54615.666666666664,1596.6166585286458,97.28466720581055,133.49000142415363,2.04047665198644,8.45,39.32166659037272,1353.64,53402.0,1591.2,103.55,133.1,2.0375,8.0,39.6,1
382,1334.3913333333333,54596.3,1597.4999918619792,97.35566711425781,133.373334757487,2.0408966581026715,8.433333333333334,39.383666610717775,1363.67,53909.0,1589.1,104.0,132.8,2.0343,8.0,39.45,1
383,1337.5493333333334,54635.63333333333,1595.8299926757813,97.58000055948894,133.38666788736978,2.0405933260917664,8.416666666666666,39.4669999440511,1372.78,54583.0,1570.4,105.16,132.4,2.0253,8.0,39.5,3
384,1340.8270000000002,54699.96666666667,1594.7599934895834,97.87833404541016,133.38666788736978,2.040023322900136,8.4,39.554666646321614,1376.51,55347.0,1580.1,107.8,132.0,2.0233,8.0,39.55,3
385,1343.3990000000001,54757.1,1593.6699951171875,98.14466756184896,133.37000122070313,2.039893329143524,8.383333333333333,39.6113333384196,1362.66,54195.0,1582.5,106.83,131.5,2.022,8.0,38.59,3
386,1344.5786666666668,54719.7,1591.8133260091147,98.23200098673503,133.41000111897787,2.040659995873769,8.366666666666667,39.602000045776364,1350.52,53034.0,1577.1,103.26,131.0,2.0406,8.0,37.68,1
387,1345.0003333333334,54660.0,1591.3433268229167,98.36366755167643,133.3933344523112,2.040880000591278,8.35,39.518666712443036,1338.31,52639.0,1576.0,103.42,130.7,2.0413,8.0,35.84,1
388,1345.9656666666667,54613.566666666666,1591.7599934895834,98.57633412679037,133.3500015258789,2.0410633365313213,8.333333333333334,39.445000076293944,1337.89,52608.0,1608.0,104.38,130.6,2.0397,8.0,35.65,1
389,1347.1603333333335,54578.7,1591.8366617838542,98.84700088500976,133.26333516438802,2.0400333364804584,8.316666666666666,39.35633341471354,1360.02,54003.0,1615.0,105.26,129.6,2.0249,8.0,36.09,1
390,1349.5299999999997,54608.76666666667,1591.8299967447917,99.15833435058593,133.1233352661133,2.03860000371933,8.3,39.314666748046875,1385.97,56553.0,1617.9,106.47,129.1,2.0167,8.0,37.55,3
391,1351.4033333333332,54671.73333333333,1591.8733276367188,99.46400095621745,132.95333506266277,2.0373433391253153,8.283333333333333,39.268666712443036,1385.3,57241.0,1619.7,106.2,128.5,2.0308,8.0,37.52,3
392,1352.6193333333333,54671.46666666667,1591.3233276367187,99.70766754150391,132.7600018819173,2.0375333428382874,8.266666666666667,39.189666748046875,1379.32,56097.0,1610.5,104.92,127.9,2.0494,8.0,37.15,1
393,1353.6313333333335,54652.4,1590.5899943033853,100.0380007425944,132.1600018819173,2.036860009034475,8.25,39.10766677856445,1375.14,55623.0,1603.7,105.96,116.3,2.0426,8.0,37.39,1
394,1353.8653333333334,54596.566666666666,1589.4299967447917,100.37600072224934,131.4933354695638,2.036983342965444,8.233333333333333,38.972333399454754,1365.0,55520.0,1587.4,105.9,114.4,2.047,8.0,36.75,3
395,1355.042,54599.5,1589.1366617838542,100.91766738891602,130.82666880289713,2.0370500048001605,8.216666666666667,38.85133336385091,1390.99,57255.0,1606.0,108.94,114.5,2.0307,8.0,37.3,3
396,1357.3326666666667,54694.166666666664,1590.7499959309896,101.59500071207682,130.21000213623046,2.036769998073578,8.2,38.781333414713544,1394.23,58345.0,1612.9,109.55,116.0,2.0273,8.0,37.7,3
397,1359.5436666666667,54770.36666666667,1592.206660970052,102.2956672668457,129.63000208536783,2.035860002040863,8.183333333333334,38.71233342488607,1401.35,57726.0,1609.7,112.0,117.1,2.0276,8.0,37.64,3
398,1362.4936666666665,54941.9,1593.053328450521,103.0000005086263,129.00333531697592,2.0343766729036967,8.166666666666666,38.67833340962728,1402.22,58951.0,1612.9,112.14,115.8,2.0267,8.0,37.93,3
399,1365.2540000000001,55107.23333333333,1594.4899943033854,103.67333399454752,128.37333501180012,2.032510006427765,8.15,38.62666676839193,1402.8,58797.0,1617.1,113.22,115.7,2.0177,8.0,38.3,3
400,1367.7213333333334,55312.96666666667,1595.896659342448,104.3216672261556,127.71333491007486,2.0305466771125795,8.133333333333333,38.58966687520345,1405.87,59281.0,1619.7,112.95,114.8,2.0169,8.0,38.58,3
401,1370.2236666666665,55528.666666666664,1597.8933268229166,105.06300048828125,127.04666798909506,2.028423345088959,8.116666666666667,38.56933352152507,1404.11,59123.0,1609.6,113.6,114.6,2.026,8.0,38.61,3
402,1371.6159999999998,55652.933333333334,1597.756660970052,105.60400034586588,126.36000111897786,2.0285733421643575,8.1,38.466666793823244,1403.93,58083.0,1599.4,114.03,114.0,2.0252,8.0,37.05,3
403,1372.95,55769.46666666667,1597.9733276367188,106.23433380126953,125.77000096638997,2.0297100067138674,8.083333333333334,38.3353333791097,1405.53,58189.0,1603.7,116.25,114.1,2.0228,8.0,36.3,3
404,1374.3329999999999,55891.666666666664,1597.7999918619792,106.7750005086263,125.10000101725261,2.030796678860982,8.066666666666666,38.195333353678386,1415.51,59446.0,1616.1,116.9,113.9,2.0208,8.0,36.8,3
405,1376.0190000000002,55981.76666666667,1598.0466593424478,107.20866724650065,124.38333435058594,2.0304266770680743,8.05,37.991333389282225,1418.16,59082.0,1616.3,113.71,113.2,2.0176,8.0,35.65,3
406,1378.1340000000002,56111.4,1599.4366577148437,107.72566706339518,123.67666753133138,2.0299266735712687,8.033333333333333,37.84366671244303,1418.13,59283.0,1620.1,113.7,112.9,2.0203,8.0,36.36,3
407,1380.5240000000001,56285.13333333333,1601.4566569010417,108.2813336690267,122.98000106811523,2.0293933391571044,8.016666666666667,37.72666676839193,1413.17,58918.0,1639.9,114.64,112.5,2.0167,8.0,36.09,3
408,1382.9253333333331,56478.86666666667,1603.5299926757812,108.77066701253256,122.26000111897787,2.0290600061416626,8.0,37.6113333384196,1413.49,59381.0,1637.4,114.91,111.9,2.0204,8.0,36.1,3
409,1385.1693333333335,56648.566666666666,1607.0199910481772,109.23533376057942,121.51000086466472,2.028296677271525,8.0,37.45500005086263,1402.08,58512.0,1669.6,115.01,111.1,2.0236,8.0,34.7,6
410,1386.981,56785.066666666666,1609.62666015625,109.60833358764648,120.76333414713541,2.028023346265157,8.0,37.26500002543131,1411.13,58426.0,1669.8,113.59,110.9,2.025,8.0,34.53,6
411,1388.8743333333332,56942.03333333333,1612.3333292643229,109.89866689046224,120.02666727701823,2.0277300198872883,8.0,37.07833340962728,1410.44,58111.0,1672.4,112.26,111.0,2.0287,8.0,34.0,6
412,1390.3953333333334,57091.933333333334,1614.913330078125,110.18466695149739,119.28000055948893,2.0280100186665853,8.0,36.89399998982747,1409.3,58406.0,1666.5,112.58,110.4,2.0427,8.0,33.92,6
413,1391.6523333333332,57184.8,1617.893330891927,110.43066685994467,118.51666742960612,2.0288433472315472,8.0,36.674333318074545,1410.49,57369.0,1659.8,112.54,109.5,2.0503,8.0,32.91,6
414,1392.4180000000001,57248.433333333334,1620.339998372396,110.5923334757487,117.73666737874349,2.0297566811243692,7.983333333333333,36.449333318074544,1399.48,57256.0,1653.5,112.65,108.6,2.0507,7.5,32.8,6
415,1393.882,57343.96666666667,1623.7433308919271,110.85033340454102,116.94666748046875,2.0302433490753176,7.966666666666667,36.28899993896484,1406.58,57061.0,1684.6,114.57,107.8,2.0366,7.5,33.78,6
416,1395.696,57450.63333333333,1627.6033325195312,111.21433334350586,115.4600008646647,2.0301766792933145,7.95,36.1146666208903,1404.94,56234.0,1692.9,114.18,86.4,2.0386,7.5,32.45,6
417,1397.867,57591.46666666667,1631.430000813802,111.53666661580404,113.94333419799804,2.0300666809082033,7.933333333333334,36.01999994913737,1403.44,56864.0,1690.8,113.09,85.2,2.038,7.5,33.0,6
418,1401.008,57781.9,1634.5833333333333,111.84033330281575,112.50666732788086,2.0299933433532713,7.916666666666667,35.982333246866865,1432.12,58321.0,1702.6,113.49,87.5,2.0375,7.5,34.52,0
419,1403.31,57928.6,1638.3733317057292,112.15866648356119,111.3566670735677,2.0299466768900554,7.9,35.97233327229818,1429.08,58404.0,1728.7,114.81,95.1,2.0235,7.5,35.79,0
420,1404.8963333333334,58024.26666666667,1642.1699991861979,112.45633316040039,110.27000020345052,2.0300300121307373,7.883333333333334,35.947333272298174,1433.56,59423.0,1731.8,115.4,96.5,2.0192,7.5,36.8,0
421,1406.605,58113.63333333333,1645.8666666666666,112.7816665649414,109.12000020345052,2.029663340250651,7.866666666666666,35.93933321634928,1436.56,59922.0,1730.6,115.96,94.0,2.0198,7.5,37.28,0
422,1409.294,58309.0,1651.1533325195312,113.18100001017253,107.98666687011719,2.0288466691970823,7.85,35.97533315022786,1459.99,61958.0,1769.1,116.9,93.9,2.0249,7.5,38.23,0
423,1412.3149999999998,58525.066666666666,1656.6900024414062,113.53766682942708,107.30333353678385,2.027870003382365,7.833333333333333,36.01733322143555,1465.77,62105.0,1769.8,116.66,95.8,2.0133,7.5,38.65,0
424,1415.5213333333334,58734.6,1662.7,113.80066680908203,106.72000020345052,2.027323341369629,7.816666666666666,36.09466654459636,1461.19,61806.0,1767.7,113.79,96.9,2.0306,7.5,39.07,0
425,1417.799,58886.23333333333,1668.1133341471354,113.90366668701172,106.16000010172526,2.0271933396657307,7.8,36.16966654459635,1459.32,61804.0,1768.4,112.03,97.7,2.0268,7.5,39.55,0
426,1420.0263333333335,58996.46666666667,1673.3166666666666,113.85833333333333,105.57333348592122,2.027050010363261,7.783333333333333,36.21633313496908,1461.05,61652.0,1769.0,108.19,98.4,2.023,7.5,39.1,0
427,1421.9900000000002,59128.53333333333,1678.5833333333333,113.79266662597657,104.96333363850911,2.0269866784413657,7.766666666666667,36.25399983723958,1460.26,61688.0,1767.7,110.03,98.8,2.0257,7.5,38.77,0
428,1423.9209999999998,59207.5,1684.0033325195313,113.76866658528645,104.37666676839193,2.0268800099690756,7.75,36.24366645812988,1460.15,61320.0,1775.5,111.42,98.2,2.0235,7.5,37.62,0
429,1425.7239999999997,59311.26666666667,1688.8366658528646,113.65499979654948,103.80333353678385,2.027180012067159,7.733333333333333,36.229666519165036,1456.89,61910.0,1762.1,109.81,98.5,2.0267,7.5,37.88,0
430,1426.9146666666668,59351.933333333334,1693.6400024414063,113.57166646321615,103.26666666666667,2.0274333397547406,7.716666666666667,36.17099978129069,1441.59,60501.0,1763.8,110.45,98.7,2.0245,7.5,36.82,0
431,1427.8883333333333,59397.1,1698.3400024414063,113.45299987792968,102.74333343505859,2.0276833375295005,7.7,36.11566645304362,1433.32,60478.0,1750.6,110.04,98.9,2.0335,7.5,36.95,0
432,1429.3290000000002,59469.0,1704.2800008138022,113.38566665649414,102.25,2.0278600056966147,7.683333333333334,36.10999984741211,1447.15,60240.0,1777.6,112.01,99.2,2.0305,7.5,36.88,0
433,1430.6276666666668,59515.066666666666,1710.1733357747396,113.25033340454101,101.98333333333333,2.027946670850118,7.666666666666667,36.11099993387858,1444.49,59571.0,1780.5,112.19,106.1,2.0254,7.5,36.33,0
434,1431.6356666666666,59507.6,1715.3933349609374,113.07266667683919,101.73999989827475,2.028120001157125,7.65,36.09066658020019,1445.75,59222.0,1772.7,111.57,106.6,2.026,7.5,36.19,0
435,1432.73,59492.433333333334,1720.7600016276042,112.88799997965495,101.58633321126302,2.0283999999364215,7.633333333333334,36.092333221435545,1450.99,58627.0,1777.3,108.17,108.59,2.026,7.5,35.7,0
436,1434.1723333333332,59464.933333333334,1726.5600016276042,112.85066680908203,101.4836664835612,2.0284500042597453,7.616666666666666,36.083666483561196,1461.4,58458.0,1794.1,112.58,109.82,2.0218,7.5,36.1,0
437,1435.7643333333333,59453.4,1731.1833333333334,112.76333338419596,101.38666636149088,2.0286933342615763,7.6,36.077666473388675,1460.93,58572.0,1778.6,112.02,109.59,2.024,7.5,35.91,0
438,1437.1773333333333,59451.26666666667,1735.7199991861978,112.66033325195312,101.3456662495931,2.0290366649627685,7.583333333333333,36.110999806722006,1455.88,59317.0,1773.5,111.82,110.67,2.0307,7.5,37.1,0
439,1438.4906666666668,59465.5,1738.8333333333333,112.64333318074544,101.35333302815755,2.0293533245722455,7.566666666666666,36.19766642252604,1441.48,58939.0,1763.0,114.5,111.33,2.0331,7.5,37.3,0
440,1439.2049999999997,59466.5,1741.9466634114583,112.66800003051758,101.3433329264323,2.0297633250554403,7.55,36.27666651407878,1432.56,58456.0,1763.2,114.33,110.6,2.0373,7.5,36.9,0
441,1439.9516666666668,59501.53333333333,1745.1599975585937,112.78299992879232,101.32099965413411,2.0300166527430217,7.525,36.38999989827474,1432.84,59162.0,1768.8,115.71,110.33,2.0363,7.25,37.4,0
442,1440.9793333333332,59541.4,1747.4766642252605,112.89033330281576,101.30566635131837,2.029849982261658,7.5,36.46733334859212,1440.13,59602.0,1736.0,115.8,109.94,2.0377,7.25,36.24,0
443,1442.4603333333332,59620.566666666666,1750.306660970052,112.97466659545898,101.3369997660319,2.0293233156204225,7.475,36.600999959309895,1454.92,59744.0,1744.7,115.07,110.44,2.0345,7.25,36.92,0
444,1444.508,59714.933333333334,1753.5733276367187,112.99366658528646,101.42833302815755,2.028733317057292,7.466666666666667,36.7603333791097,1460.91,60087.0,1751.5,113.22,111.34,2.033,7.25,37.58,0
445,1446.2,59804.03333333333,1755.5299967447916,112.92199986775717,101.56199951171875,2.028479981422424,7.458333333333333,36.8810001373291,1457.34,59734.0,1743.3,112.42,111.81,2.029,7.25,37.4,0
446,1447.1416666666667,59893.63333333333,1756.5266642252604,112.78733317057292,102.40633290608724,2.0280799786249797,7.45,37.01933339436849,1433.19,58922.0,1722.8,110.14,111.73,2.0266,7.25,36.6,6
447,1448.1543333333332,59954.833333333336,1757.6699951171875,112.66566670735678,103.30533294677734,2.027679975827535,7.441666666666666,37.13933334350586,1433.82,58700.0,1725.1,109.44,112.17,2.026,7.25,36.6,6
448,1447.5206666666668,59933.8,1757.8599975585937,112.49100011189779,104.12899958292643,2.0273666461308797,7.433333333333334,37.174333318074545,1413.11,57690.0,1708.3,108.25,112.21,2.0281,7.25,35.57,6
449,1446.843,59892.36666666667,1756.9199991861979,112.25900014241536,104.70966618855795,2.0274399836858112,7.425,37.15866661071777,1408.75,57161.0,1700.5,107.85,112.52,2.0257,7.25,35.32,6
450,1446.1566666666668,59839.5,1756.2599975585938,112.02866668701172,105.25366617838542,2.0276533126831056,7.416666666666667,37.175666681925456,1412.97,57837.0,1712.0,108.49,112.82,2.0256,7.25,37.31,6
451,1445.336,59751.333333333336,1755.6033325195312,111.81500015258788,105.8923329671224,2.0278499841690065,7.408333333333333,37.16733334859212,1411.94,57277.0,1710.9,109.55,113.16,2.0257,7.25,37.03,6
452,1443.7416666666666,59588.333333333336,1753.8833333333334,111.54166666666667,106.56066614786783,2.028046655654907,7.4,37.141333389282224,1412.16,57068.0,1717.5,108.7,113.95,2.0308,7.25,37.45,6
453,1442.469,59464.26666666667,1752.0266642252604,111.2586664835612,107.28233261108399,2.028623326619466,7.391666666666667,37.13266665140788,1427.59,58383.0,1714.1,108.17,117.45,2.0306,7.25,38.39,6
454,1441.0046666666667,59344.4,1749.1766642252603,111.05666656494141,107.95499928792317,2.0287499904632567,7.383333333333334,37.09866663614909,1417.26,58210.0,1682.2,107.73,117.08,2.0344,7.25,38.05,6
455,1439.9736666666665,59266.23333333333,1747.3666625976562,111.02466659545898,108.62466608683268,2.0289766629536947,7.375,37.054666646321614,1428.39,59459.0,1714.1,111.07,117.79,2.0336,7.25,38.23,6
456,1437.7563333333335,59161.73333333333,1745.506660970052,110.97899983723958,109.28933258056641,2.02928999265035,7.366666666666666,37.012333424886066,1394.53,58517.0,1713.2,106.82,118.34,2.0324,7.25,37.83,6
457,1434.9979999999998,59022.933333333334,1744.0966634114584,110.88633321126302,109.95299911499023,2.029606660207113,7.358333333333333,36.952666727701825,1377.51,57524.0,1725.4,107.25,118.71,2.0352,7.25,36.98,6
458,1432.3213333333333,58890.86666666667,1742.589998372396,110.81899998982747,110.67933247884115,2.030513326327006,7.35,36.94200007120768,1379.85,57358.0,1730.3,109.4,119.99,2.0507,7.25,37.3,6
459,1429.7593333333336,58729.333333333336,1741.5300008138022,110.7943333943685,111.41733245849609,2.0311899900436403,7.341666666666667,36.912666702270506,1380.03,57064.0,1730.3,109.07,120.64,2.047,7.25,37.0,6
460,1427.5240000000001,58628.833333333336,1740.2099975585938,110.72133356730143,112.13333257039388,2.032403326034546,7.333333333333333,36.92733332316081,1374.53,57486.0,1724.2,108.26,120.18,2.0609,7.25,37.26,6
461,1424.9296666666667,58488.86666666667,1739.5066650390625,110.70700022379557,112.84233245849609,2.033366664250692,7.325,36.91533330281575,1355.49,56279.0,1729.5,109.61,120.17,2.0624,7.25,36.59,6
